"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,3,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",93.00,37.00,24.51,0.53,0.00,0.00,11.95,0.00,2.00,1096.00,702.00,23.00,0.00,0.00,371.00,
2019,3,"HA","Hawaiian Airlines Inc.","OGG","Kahului, HI: Kahului Airport",1308.00,115.00,85.17,4.59,3.72,0.83,20.69,1.00,0.00,3467.00,2678.00,112.00,131.00,19.00,527.00,
2019,3,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",62.00,28.00,22.56,0.00,0.16,0.00,5.28,2.00,0.00,975.00,776.00,0.00,5.00,0.00,194.00,
2019,3,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,64.00,0.00,0.00,0.00,0.00,
2019,3,"HA","Hawaiian Airlines Inc.","PPG","Pago Pago, TT: Pago Pago International",8.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00,
2019,3,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",62.00,24.00,21.21,0.00,0.00,0.00,2.79,0.00,0.00,671.00,577.00,0.00,0.00,0.00,94.00,
2019,3,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62.00,18.00,15.06,0.30,0.00,0.00,2.64,0.00,0.00,432.00,353.00,7.00,0.00,0.00,72.00,
2019,3,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62.00,17.00,9.93,0.00,0.00,0.00,7.07,0.00,0.00,607.00,282.00,0.00,0.00,0.00,325.00,
2019,3,"HA","Hawaiian Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",62.00,33.00,21.87,0.12,0.40,0.00,10.62,0.00,0.00,1056.00,695.00,6.00,17.00,0.00,338.00,
2019,3,"HA","Hawaiian Airlines Inc.","SMF","Sacramento, CA: Sacramento International",31.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,272.00,272.00,0.00,0.00,0.00,0.00,
2019,3,"MQ","Envoy Air","ABI","Abilene, TX: Abilene Regional",168.00,26.00,8.74,1.39,4.01,0.00,11.85,1.00,1.00,1211.00,310.00,145.00,190.00,0.00,566.00,
2019,3,"MQ","Envoy Air","ABQ","Albuquerque, NM: Albuquerque International Sunport",62.00,14.00,4.65,1.16,5.82,0.00,2.36,1.00,0.00,1020.00,550.00,62.00,116.00,0.00,292.00,
2019,3,"MQ","Envoy Air","ACT","Waco, TX: Waco Regional",119.00,11.00,4.20,1.88,0.96,0.00,3.97,3.00,0.00,535.00,218.00,144.00,25.00,0.00,148.00,
2019,3,"MQ","Envoy Air","AEX","Alexandria, LA: Alexandria International",88.00,15.00,5.17,2.46,2.16,0.00,5.21,2.00,0.00,779.00,231.00,154.00,72.00,0.00,322.00,
2019,3,"MQ","Envoy Air","AGS","Augusta, GA: Augusta Regional at Bush Field",29.00,6.00,3.17,0.00,1.03,0.00,1.80,0.00,0.00,295.00,84.00,0.00,56.00,0.00,155.00,
2019,3,"MQ","Envoy Air","ALB","Albany, NY: Albany International",80.00,16.00,6.08,0.61,5.45,0.00,3.86,1.00,0.00,587.00,179.00,52.00,170.00,0.00,186.00,
2019,3,"MQ","Envoy Air","ALO","Waterloo, IA: Waterloo Regional",62.00,6.00,0.09,0.00,2.29,0.00,3.62,1.00,1.00,241.00,7.00,0.00,62.00,0.00,172.00,
2019,3,"MQ","Envoy Air","AMA","Amarillo, TX: Rick Husband Amarillo International",57.00,7.00,2.94,1.00,2.06,0.00,1.00,4.00,0.00,276.00,185.00,17.00,43.00,0.00,31.00,
2019,3,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",79.00,5.00,1.00,0.00,4.00,0.00,0.00,1.00,1.00,132.00,23.00,0.00,109.00,0.00,0.00,
2019,3,"MQ","Envoy Air","ATW","Appleton, WI: Appleton International",75.00,12.00,4.97,1.38,1.65,0.00,4.00,2.00,0.00,460.00,154.00,38.00,49.00,0.00,219.00,
2019,3,"MQ","Envoy Air","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",57.00,5.00,1.57,0.06,0.32,0.00,3.05,1.00,0.00,182.00,71.00,1.00,15.00,0.00,95.00,
2019,3,"MQ","Envoy Air","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",62.00,4.00,2.39,0.00,1.61,0.00,0.00,0.00,0.00,148.00,103.00,0.00,45.00,0.00,0.00,
2019,3,"MQ","Envoy Air","BDL","Hartford, CT: Bradley International",57.00,4.00,1.05,0.00,2.10,0.00,0.85,0.00,0.00,221.00,37.00,0.00,68.00,0.00,116.00,
2019,3,"MQ","Envoy Air","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",114.00,20.00,5.77,0.25,4.78,0.00,9.19,1.00,1.00,1124.00,370.00,15.00,210.00,0.00,529.00,
2019,3,"MQ","Envoy Air","BIL","Billings, MT: Billings Logan International",31.00,3.00,0.49,0.69,1.05,0.00,0.77,0.00,0.00,130.00,26.00,42.00,19.00,0.00,43.00,
2019,3,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Illinois Regional",53.00,12.00,3.13,0.00,4.77,0.00,4.10,0.00,1.00,494.00,95.00,0.00,103.00,0.00,296.00,
2019,3,"MQ","Envoy Air","BNA","Nashville, TN: Nashville International",215.00,43.00,12.19,1.13,12.92,0.00,16.76,3.00,0.00,2104.00,622.00,67.00,498.00,0.00,917.00,
2019,3,"MQ","Envoy Air","BOI","Boise, ID: Boise Air Terminal",62.00,9.00,2.64,1.00,4.93,0.00,0.42,0.00,0.00,260.00,73.00,16.00,157.00,0.00,14.00,
2019,3,"MQ","Envoy Air","BOS","Boston, MA: Logan International",62.00,6.00,0.14,0.82,3.04,0.00,2.00,2.00,0.00,255.00,5.00,35.00,131.00,0.00,84.00,
2019,3,"MQ","Envoy Air","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",80.00,16.00,3.15,3.40,2.96,0.00,6.49,1.00,0.00,681.00,196.00,149.00,95.00,0.00,241.00,
2019,3,"MQ","Envoy Air","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",26.00,1.00,0.00,0.00,0.27,0.00,0.73,1.00,0.00,15.00,0.00,0.00,4.00,0.00,11.00,
2019,3,"MQ","Envoy Air","BUF","Buffalo, NY: Buffalo Niagara International",119.00,10.00,2.61,1.00,4.50,0.00,1.89,1.00,0.00,371.00,55.00,15.00,165.00,0.00,136.00,
2019,3,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",114.00,13.00,3.76,0.00,3.29,0.00,5.95,0.00,0.00,794.00,152.00,0.00,195.00,0.00,447.00,
2019,3,"MQ","Envoy Air","BZN","Bozeman, MT: Bozeman Yellowstone International",5.00,2.00,0.20,0.00,1.49,0.00,0.31,0.00,0.00,140.00,17.00,0.00,97.00,0.00,26.00,
2019,3,"MQ","Envoy Air","CAK","Akron, OH: Akron-Canton Regional",53.00,8.00,1.98,0.74,0.67,0.00,4.62,1.00,0.00,228.00,44.00,14.00,22.00,0.00,148.00,
2019,3,"MQ","Envoy Air","CHA","Chattanooga, TN: Lovell Field",49.00,4.00,0.00,0.00,3.19,0.00,0.81,1.00,0.00,82.00,0.00,0.00,65.00,0.00,17.00,
2019,3,"MQ","Envoy Air","CHO","Charlottesville, VA: Charlottesville Albemarle",119.00,21.00,5.30,0.00,5.53,0.00,10.17,4.00,1.00,1236.00,340.00,0.00,204.00,0.00,692.00,
2019,3,"MQ","Envoy Air","CHS","Charleston, SC: Charleston AFB/International",58.00,4.00,1.02,1.00,0.33,0.00,1.65,0.00,1.00,225.00,54.00,25.00,11.00,0.00,135.00,
2019,3,"MQ","Envoy Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",243.00,35.00,12.19,1.18,6.22,0.00,15.41,3.00,1.00,1512.00,520.00,20.00,160.00,0.00,812.00,
2019,3,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",484.00,82.00,18.65,2.95,28.38,0.47,31.55,9.00,1.00,3668.00,766.00,108.00,852.00,9.00,1933.00,
2019,3,"MQ","Envoy Air","CLL","College Station/Bryan, TX: Easterwood Field",56.00,7.00,1.00,0.12,2.75,0.00,3.13,1.00,0.00,427.00,42.00,2.00,275.00,0.00,108.00,
2019,3,"MQ","Envoy Air","CLT","Charlotte, NC: Charlotte Douglas International",347.00,50.00,12.06,1.41,13.90,0.00,22.63,3.00,2.00,3588.00,644.00,54.00,398.00,0.00,2492.00,
2019,3,"MQ","Envoy Air","CMH","Columbus, OH: John Glenn Columbus International",413.00,81.00,24.06,1.70,18.31,0.00,36.92,5.00,0.00,4573.00,1445.00,38.00,654.00,0.00,2436.00,
2019,3,"MQ","Envoy Air","CMI","Champaign/Urbana, IL: University of Illinois/Willard",207.00,34.00,10.63,2.78,8.74,0.80,11.05,1.00,1.00,1593.00,424.00,242.00,328.00,39.00,560.00,
2019,3,"MQ","Envoy Air","COU","Columbia, MO: Columbia Regional",73.00,7.00,4.76,0.00,1.40,0.00,0.84,0.00,0.00,256.00,180.00,0.00,38.00,0.00,38.00,
2019,3,"MQ","Envoy Air","CRP","Corpus Christi, TX: Corpus Christi International",117.00,18.00,7.83,2.19,4.59,0.00,3.39,2.00,1.00,905.00,516.00,95.00,121.00,0.00,173.00,
2019,3,"MQ","Envoy Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",441.00,86.00,17.56,5.51,28.71,0.00,34.22,6.00,0.00,3917.00,881.00,299.00,696.00,0.00,2041.00,
2019,3,"MQ","Envoy Air","CWA","Mosinee, WI: Central Wisconsin",88.00,12.00,4.44,0.00,2.74,0.00,4.82,4.00,0.00,698.00,341.00,0.00,103.00,0.00,254.00,
2019,3,"MQ","Envoy Air","DAY","Dayton, OH: James M Cox/Dayton International",146.00,19.00,5.65,1.75,4.38,0.00,7.22,1.00,1.00,1064.00,214.00,102.00,205.00,0.00,543.00,
2019,3,"MQ","Envoy Air","DBQ","Dubuque, IA: Dubuque Regional",88.00,17.00,6.48,1.00,4.06,0.00,5.46,2.00,0.00,910.00,419.00,47.00,130.00,0.00,314.00,
2019,3,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",114.00,16.00,1.84,0.37,5.38,0.00,8.41,0.00,0.00,1124.00,167.00,18.00,179.00,0.00,760.00,
2019,3,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4388.00,763.00,146.92,44.15,275.18,0.05,296.70,46.00,5.00,46466.00,13577.00,4142.00,10596.00,2.00,18149.00,
2019,3,"MQ","Envoy Air","DRT","Del Rio, TX: Del Rio International",62.00,8.00,1.95,0.00,0.52,0.00,5.54,0.00,0.00,396.00,141.00,0.00,16.00,0.00,239.00,
2019,3,"MQ","Envoy Air","DSM","Des Moines, IA: Des Moines International",193.00,34.00,9.69,1.08,9.90,0.00,13.33,4.00,0.00,1553.00,479.00,82.00,267.00,0.00,725.00,
2019,3,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",156.00,40.00,12.35,0.73,13.22,0.00,13.69,3.00,0.00,1693.00,659.00,55.00,435.00,0.00,544.00,
2019,3,"MQ","Envoy Air","ELP","El Paso, TX: El Paso International",49.00,11.00,2.15,0.00,6.25,0.00,2.61,0.00,0.00,514.00,80.00,0.00,180.00,0.00,254.00,
2019,3,"MQ","Envoy Air","EVV","Evansville, IN: Evansville Regional",60.00,11.00,4.65,0.00,0.66,0.00,5.69,2.00,0.00,345.00,124.00,0.00,11.00,0.00,210.00,
2019,3,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",31.00,8.00,0.00,0.08,7.00,0.00,0.92,2.00,1.00,457.00,0.00,9.00,339.00,0.00,109.00,
2019,3,"MQ","Envoy Air","EYW","Key West, FL: Key West International",36.00,7.00,1.86,0.38,3.74,0.00,1.02,0.00,3.00,298.00,81.00,51.00,145.00,0.00,21.00,
2019,3,"MQ","Envoy Air","FAR","Fargo, ND: Hector International",150.00,18.00,3.48,3.58,7.18,0.00,3.76,3.00,1.00,811.00,201.00,207.00,233.00,0.00,170.00,
2019,3,"MQ","Envoy Air","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",32.00,6.00,0.23,0.00,2.25,0.00,3.52,0.00,0.00,623.00,5.00,0.00,53.00,0.00,565.00,
2019,3,"MQ","Envoy Air","FNT","Flint, MI: Bishop International",78.00,11.00,6.01,0.62,0.77,0.00,3.60,2.00,0.00,462.00,169.00,38.00,43.00,0.00,212.00,
2019,3,"MQ","Envoy Air","FSM","Fort Smith, AR: Fort Smith Regional",52.00,11.00,3.78,0.98,2.37,0.00,3.87,1.00,0.00,358.00,103.00,46.00,61.00,0.00,148.00,
2019,3,"MQ","Envoy Air","FWA","Fort Wayne, IN: Fort Wayne International",88.00,6.00,0.97,0.00,3.25,0.00,1.78,1.00,0.00,271.00,62.00,0.00,106.00,0.00,103.00,
2019,3,"MQ","Envoy Air","GCK","Garden City, KS: Garden City Regional",62.00,6.00,2.35,1.00,1.70,0.00,0.95,3.00,0.00,206.00,57.00,66.00,65.00,0.00,18.00,
2019,3,"MQ","Envoy Air","GEG","Spokane, WA: Spokane International",31.00,8.00,1.32,0.24,6.29,0.00,0.15,0.00,0.00,259.00,80.00,7.00,169.00,0.00,3.00,
2019,3,"MQ","Envoy Air","GGG","Longview, TX: East Texas Regional",80.00,8.00,2.59,2.06,1.03,0.00,2.32,0.00,0.00,358.00,57.00,154.00,33.00,0.00,114.00,
2019,3,"MQ","Envoy Air","GJT","Grand Junction, CO: Grand Junction Regional",88.00,13.00,1.67,1.74,3.75,0.00,5.83,0.00,0.00,502.00,39.00,65.00,105.00,0.00,293.00,
2019,3,"MQ","Envoy Air","GNV","Gainesville, FL: Gainesville Regional",81.00,16.00,3.82,0.30,5.60,0.00,6.29,0.00,0.00,1227.00,438.00,22.00,159.00,0.00,608.00,
2019,3,"MQ","Envoy Air","GRB","Green Bay, WI: Green Bay Austin Straubel International",79.00,8.00,1.56,0.03,2.10,0.00,4.30,0.00,0.00,439.00,51.00,4.00,170.00,0.00,214.00,
2019,3,"MQ","Envoy Air","GRI","Grand Island, NE: Central Nebraska Regional",18.00,6.00,2.08,0.00,3.55,0.00,0.37,1.00,0.00,183.00,80.00,0.00,85.00,0.00,18.00,
2019,3,"MQ","Envoy Air","GRK","Killeen, TX: Robert Gray AAF",157.00,29.00,9.63,2.73,7.29,0.00,9.34,0.00,0.00,1416.00,445.00,260.00,276.00,0.00,435.00,
2019,3,"MQ","Envoy Air","GRR","Grand Rapids, MI: Gerald R. Ford International",264.00,51.00,16.80,1.46,14.94,0.00,17.79,3.00,0.00,2236.00,885.00,77.00,444.00,0.00,830.00,
2019,3,"MQ","Envoy Air","GSO","Greensboro/High Point, NC: Piedmont Triad International",326.00,77.00,18.78,1.15,19.52,0.00,37.55,3.00,0.00,4366.00,1086.00,117.00,763.00,0.00,2400.00,
2019,3,"MQ","Envoy Air","GSP","Greer, SC: Greenville-Spartanburg International",115.00,11.00,3.68,0.81,2.29,0.00,4.23,0.00,1.00,659.00,351.00,18.00,72.00,0.00,218.00,
2019,3,"MQ","Envoy Air","HOU","Houston, TX: William P Hobby",30.00,2.00,0.00,1.05,0.44,0.00,0.50,1.00,0.00,174.00,0.00,48.00,59.00,0.00,67.00,
2019,3,"MQ","Envoy Air","HRL","Harlingen/San Benito, TX: Valley International",87.00,9.00,4.49,0.11,2.37,0.00,2.03,0.00,0.00,416.00,210.00,5.00,103.00,0.00,98.00,
2019,3,"MQ","Envoy Air","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",55.00,9.00,2.00,0.71,3.96,0.00,2.33,1.00,0.00,299.00,39.00,33.00,114.00,0.00,113.00,
2019,3,"MQ","Envoy Air","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field",31.00,5.00,3.60,0.87,0.53,0.00,0.00,1.00,0.00,319.00,225.00,61.00,33.00,0.00,0.00,
2019,3,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",63.00,8.00,1.94,0.05,6.00,0.00,0.00,0.00,0.00,302.00,41.00,1.00,260.00,0.00,0.00,
2019,3,"MQ","Envoy Air","ILM","Wilmington, NC: Wilmington International",83.00,23.00,5.22,0.10,9.17,0.00,8.51,3.00,0.00,1089.00,252.00,4.00,321.00,0.00,512.00,
2019,3,"MQ","Envoy Air","IND","Indianapolis, IN: Indianapolis International",248.00,38.00,9.91,1.54,9.88,0.00,16.68,4.00,0.00,1594.00,372.00,71.00,319.00,0.00,832.00,
2019,3,"MQ","Envoy Air","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",31.00,9.00,3.16,0.88,1.07,0.00,3.89,0.00,0.00,355.00,65.00,22.00,36.00,0.00,232.00,
2019,3,"MQ","Envoy Air","JAX","Jacksonville, FL: Jacksonville International",93.00,11.00,2.51,0.32,1.20,0.00,6.97,0.00,0.00,888.00,221.00,36.00,35.00,0.00,596.00,
2019,3,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",507.00,79.00,14.80,0.85,23.59,0.00,39.77,5.00,1.00,5283.00,1296.00,72.00,721.00,0.00,3194.00,
2019,3,"MQ","Envoy Air","JLN","Joplin, MO: Joplin Regional",58.00,2.00,0.97,0.00,0.87,0.00,0.16,0.00,1.00,158.00,72.00,0.00,73.00,0.00,13.00,
2019,3,"MQ","Envoy Air","LAN","Lansing, MI: Capital Region International",57.00,7.00,1.39,0.00,2.61,0.00,3.00,1.00,0.00,262.00,65.00,0.00,62.00,0.00,135.00,
2019,3,"MQ","Envoy Air","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",31.00,1.00,0.41,0.00,0.59,0.00,0.00,2.00,0.00,22.00,9.00,0.00,13.00,0.00,0.00,
2019,3,"MQ","Envoy Air","LBB","Lubbock, TX: Lubbock Preston Smith International",5.00,2.00,0.97,0.75,0.28,0.00,0.00,0.00,0.00,84.00,35.00,36.00,13.00,0.00,0.00,
2019,3,"MQ","Envoy Air","LCH","Lake Charles, LA: Lake Charles Regional",80.00,7.00,2.88,0.00,2.12,0.00,2.00,0.00,0.00,298.00,91.00,0.00,83.00,0.00,124.00,
2019,3,"MQ","Envoy Air","LEX","Lexington, KY: Blue Grass",83.00,11.00,4.87,0.30,2.13,0.00,3.70,1.00,0.00,678.00,287.00,24.00,92.00,0.00,275.00,
2019,3,"MQ","Envoy Air","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",34.00,8.00,1.71,1.00,3.14,0.00,2.15,0.00,0.00,202.00,35.00,47.00,71.00,0.00,49.00,
2019,3,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",1359.00,322.00,57.16,1.21,156.74,0.03,106.85,48.00,6.00,26886.00,5802.00,53.00,10390.00,1.00,10640.00,
2019,3,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",357.00,71.00,21.47,7.71,15.05,0.00,26.77,1.00,0.00,3602.00,976.00,422.00,603.00,0.00,1601.00,
2019,3,"MQ","Envoy Air","LRD","Laredo, TX: Laredo International",48.00,8.00,4.10,0.08,2.02,0.00,1.80,0.00,0.00,312.00,161.00,4.00,82.00,0.00,65.00,
2019,3,"MQ","Envoy Air","LSE","La Crosse, WI: La Crosse Regional",67.00,6.00,1.48,0.28,3.52,0.00,0.72,0.00,1.00,296.00,56.00,37.00,106.00,0.00,97.00,
2019,3,"MQ","Envoy Air","MCI","Kansas City, MO: Kansas City International",82.00,10.00,2.52,0.15,5.13,0.00,2.19,1.00,0.00,572.00,214.00,11.00,202.00,0.00,145.00,
2019,3,"MQ","Envoy Air","MDT","Harrisburg, PA: Harrisburg International",57.00,4.00,0.04,0.50,2.50,0.00,0.96,1.00,0.00,153.00,3.00,19.00,50.00,0.00,81.00,
2019,3,"MQ","Envoy Air","MEM","Memphis, TN: Memphis International",135.00,27.00,9.05,1.05,6.46,0.00,10.44,2.00,0.00,2007.00,568.00,212.00,348.00,0.00,879.00,
2019,3,"MQ","Envoy Air","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",150.00,20.00,6.78,1.11,3.91,0.00,8.20,1.00,0.00,660.00,162.00,32.00,83.00,0.00,383.00,
2019,3,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",34.00,5.00,3.07,0.00,1.31,0.00,0.62,0.00,0.00,293.00,107.00,0.00,110.00,0.00,76.00,
2019,3,"MQ","Envoy Air","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",88.00,12.00,4.30,0.76,5.61,0.00,1.33,2.00,0.00,599.00,303.00,13.00,200.00,0.00,83.00,
2019,3,"MQ","Envoy Air","MIA","Miami, FL: Miami International",1006.00,162.00,53.52,2.69,36.73,0.00,69.06,4.00,1.00,10484.00,4227.00,156.00,1136.00,0.00,4965.00,
2019,3,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",88.00,9.00,2.14,0.00,4.70,0.00,2.16,2.00,0.00,260.00,75.00,0.00,129.00,0.00,56.00,
2019,3,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",31.00,7.00,2.60,1.04,1.71,0.00,1.65,0.00,0.00,1269.00,257.00,807.00,80.00,0.00,125.00,
2019,3,"MQ","Envoy Air","MSN","Madison, WI: Dane County Regional-Truax Field",226.00,39.00,9.46,2.84,12.89,0.00,13.81,3.00,1.00,1485.00,384.00,104.00,333.00,0.00,664.00,
2019,3,"MQ","Envoy Air","MSO","Missoula, MT: Missoula International",31.00,4.00,1.84,0.00,1.91,0.00,0.25,0.00,0.00,122.00,53.00,0.00,58.00,0.00,11.00,
2019,3,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",62.00,7.00,1.39,0.58,2.42,0.00,2.61,1.00,0.00,336.00,54.00,52.00,125.00,0.00,105.00,
2019,3,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",119.00,23.00,4.43,2.20,9.30,0.00,7.07,1.00,0.00,1025.00,148.00,118.00,273.00,0.00,486.00,
2019,3,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5617.00,798.00,176.75,12.51,227.52,0.92,380.30,91.00,5.00,55406.00,16874.00,1627.00,10096.00,26.00,26783.00,
2019,3,"MQ","Envoy Air","ORF","Norfolk, VA: Norfolk International",140.00,29.00,3.17,0.00,9.18,0.00,16.65,7.00,0.00,1629.00,310.00,0.00,347.00,0.00,972.00,
2019,3,"MQ","Envoy Air","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",26.00,9.00,2.62,0.00,3.86,0.00,2.53,0.00,0.00,292.00,104.00,0.00,110.00,0.00,78.00,
2019,3,"MQ","Envoy Air","PIA","Peoria, IL: General Downing - Peoria International",57.00,11.00,3.25,1.55,4.08,0.00,2.12,1.00,0.00,488.00,199.00,123.00,115.00,0.00,51.00,
2019,3,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",258.00,45.00,14.19,1.34,8.24,0.00,21.23,3.00,0.00,2410.00,786.00,42.00,308.00,0.00,1274.00,
2019,3,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",128.00,17.00,7.56,0.99,5.41,0.00,3.05,0.00,0.00,1125.00,394.00,334.00,170.00,0.00,227.00,
2019,3,"MQ","Envoy Air","PVD","Providence, RI: Theodore Francis Green State",49.00,3.00,0.00,0.00,1.24,0.00,1.76,1.00,0.00,336.00,0.00,0.00,151.00,0.00,185.00,
2019,3,"MQ","Envoy Air","PWM","Portland, ME: Portland International Jetport",57.00,15.00,4.72,0.00,4.87,0.00,5.41,3.00,1.00,700.00,289.00,0.00,204.00,0.00,207.00,
2019,3,"MQ","Envoy Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",300.00,61.00,13.86,1.62,23.59,0.00,21.93,5.00,0.00,3931.00,888.00,213.00,1508.00,0.00,1322.00,
2019,3,"MQ","Envoy Air","RIC","Richmond, VA: Richmond International",223.00,47.00,11.51,0.20,10.67,0.00,24.63,6.00,0.00,2608.00,545.00,12.00,434.00,0.00,1617.00,
2019,3,"MQ","Envoy Air","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",31.00,9.00,2.00,0.07,3.04,0.00,3.90,0.00,0.00,407.00,66.00,3.00,98.00,0.00,240.00,
2019,3,"MQ","Envoy Air","ROC","Rochester, NY: Greater Rochester International",83.00,11.00,4.90,0.12,2.17,0.00,3.81,1.00,0.00,743.00,254.00,10.00,51.00,0.00,428.00,
2019,3,"MQ","Envoy Air","ROW","Roswell, NM: Roswell International Air Center",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,3,"MQ","Envoy Air","RST","Rochester, MN: Rochester International",119.00,16.00,6.88,0.17,3.02,1.00,4.94,5.00,0.00,681.00,230.00,13.00,125.00,36.00,277.00,
2019,3,"MQ","Envoy Air","SAT","San Antonio, TX: San Antonio International",26.00,1.00,0.00,0.09,0.09,0.00,0.82,0.00,0.00,22.00,0.00,2.00,2.00,0.00,18.00,
2019,3,"MQ","Envoy Air","SAV","Savannah, GA: Savannah/Hilton Head International",72.00,13.00,2.38,0.14,3.56,0.00,6.91,0.00,0.00,404.00,91.00,8.00,77.00,0.00,228.00,
2019,3,"MQ","Envoy Air","SDF","Louisville, KY: Louisville International-Standiford Field",71.00,14.00,3.50,0.00,3.53,0.00,6.96,1.00,0.00,854.00,253.00,0.00,138.00,0.00,463.00,
2019,3,"MQ","Envoy Air","SGF","Springfield, MO: Springfield-Branson National",424.00,59.00,19.07,5.55,13.34,0.00,21.03,6.00,2.00,3260.00,1002.00,269.00,436.00,0.00,1553.00,
2019,3,"MQ","Envoy Air","SHV","Shreveport, LA: Shreveport Regional",150.00,25.00,2.59,2.23,7.29,0.00,12.89,4.00,1.00,1474.00,144.00,306.00,290.00,0.00,734.00,
2019,3,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",137.00,16.00,3.11,2.54,3.76,0.00,6.58,0.00,0.00,716.00,119.00,267.00,97.00,0.00,233.00,
2019,3,"MQ","Envoy Air","SPI","Springfield, IL: Abraham Lincoln Capital",57.00,9.00,0.21,0.57,2.36,0.00,5.86,0.00,1.00,350.00,9.00,24.00,47.00,0.00,270.00,
2019,3,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",93.00,8.00,2.00,0.67,1.84,0.00,3.49,4.00,0.00,259.00,73.00,16.00,50.00,0.00,120.00,
2019,3,"MQ","Envoy Air","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",31.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,49.00,27.00,0.00,0.00,0.00,22.00,
2019,3,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",72.00,6.00,2.92,0.00,1.08,0.00,1.99,1.00,0.00,174.00,87.00,0.00,47.00,0.00,40.00,
2019,3,"MQ","Envoy Air","SUX","Sioux City, IA: Sioux Gateway/Col. Bud Day Field",110.00,15.00,4.45,2.58,2.21,0.00,5.77,3.00,0.00,479.00,144.00,94.00,40.00,0.00,201.00,
